,time,review,comment,like,url
0,2021. 1. 1. 15:34," ​                                      양  자  역  학  과     패  션   :우리는 왜                                                                                              누구나 한 번쯤은 아침에 고른 옷이 마음에 안 들어서 이것저것 갈아입다가 지각을 하는 경험이 있었을 것이다. 방바닥에는 옷들이 널브러져 있어 나중에 치워야 할 뿐만 아니라 이것저것 갈아입다가 지각을 했으니 이만저만 큰 손해가 아닐 수 없다. 더군다나 자신이 입은 옷차림이 마음에 들지 않다 보면 하루 종일 똥 싸고 나서 밑 안 닦은 사람처럼 찜찜하기도 하다. 이래저래 절래절래 ! 어느 날, 나는 곰곰 생각에 빠졌다. 어떻게 하면 옷을 입을 때 소비되는 시간을 최대한 절약하면서도 최대의 효과를 얻을 수 있을까 ?  장고 끝에 묘수를 발견했다. 나는 혈기왕성한 16세 소년의 발기된 남근처럼 벌떡 일어나 유레카를 외쳤다. 그래, 시바. 바로 이거야 !  각각 모양과 색깔이 다른 셔츠 50벌을 일일이 입고서 그 셔츠에 맞는 넥타이(색깔,원단,모양 따위)를 골랐다. 그냥 궁합이 잘 맞는 셔츠와 넥타이가 아니라 최고의 찰떡궁합을 찾는 작업을 펼쳤다. 그리고 나서는 같은 방식으로 바지와 자켓 그리고 신발과 액세서리를 골랐다. 이렇게 선택한 조합을 옷걸이 하나에 모두 걸어둔다. 심지어 신발도 옷걸이를 걸어둔 행거 밑에 배치한다. 이런 방식으로 옷걸이를 여섯 개 만든다. 그리고는 각각 색깔이 다른 여섯 색깔 옷걸이에 각각 이름을 부여한다. 월, 화, 수, 목, 금, 토!  이쯤 되면 여러분은 내 의도가 무엇인지 예측 가능할 것이다. 월요일에는 월요일이라는 이름의 옷걸이를 꺼내서 입고, 화요일에는 화요일이라는 이름의 옷걸이를 꺼내서 입는다. 이 방식을 선택하면 바쁜 아침에 옷을 고르느라 소비하는 시간을 절약할 수 있을 뿐만 아니라 실패 확률을 낮춰 소비 만족도를 높일 수 있다. 또한 날마다 새로운 조합의 옷을 입으니 다음 날에도 같은 옷을 입는 바람에 동료로부터 전날 밤에 무슨 일이 벌어졌는지 의심하는 눈초리도 지울 수 있다. 이런 방식으로 3주가 지나면 주말에 옷을 세탁한 후 다시 같은 조합으로 옷을 구성하면 끝 ! 나는 이 아이디어에 매우 크게 만족했다. 이 아이디어의 핵심은 미래에 대한 불확실성을 예측 가능하도록 설계했다는 데 있다.  365일 내내 내가 앞으로 입을 옷의 조합은 정해져 있으니 미래의 불확실성은 사라졌고 불확실성이 사라졌으니 불안과 불만도 사라졌다. 하지만 그것은 나의 착각. 일주일은 내가 설계한 방식대로 진행되었다. 월요일에는 월요일이라는 이름의 옷걸이를 꺼내서 입었고, 화요일에는 화요일이라는 이름의 옷걸이를, 수요일에는... 목요일에는... 금요일에는...... 그런데 2주차에 접어들면서 균열이 발생하기 시작했다. 내가 완벽한 조합이라고 극찬했던, 월요일이라는 이름의 옷걸이에 걸린 A셔츠와 B컬러의 넥타이 조합이 너무 촌스러워 보이는 것이 아닌가 ? 일주일 전만 해도 신의 조합이라 생각했는데 이제 보니 60년대 장소팔-고춘자의 만담만큼이나 촌스럽게 보이는 것이다. 나는 할 수 없이 금요일이라는 이름의 옷걸이에 걸린 넥타이를 꺼내 넥타이를 맸다. 하지만 이 작은 변화가 모든 것을 엉망으로 만들 줄은 몰랐다. 화요일이 되자 이번에는 화요일이라는 이름의 옷걸이에 걸린 셔츠가 눈에 거슬리기 시작했다. 아, 시바 !  저 쌍팔련도 체크 패턴 봐라. 여기에 이 바지의 핏을 봐봐. 맙소사. 뭐, 그 이후의 일에 대해서는 말해서 무엇하랴. 1년 치 계획이라고 설계했던 일은 이 주일이 끝나기 전에 없던 일이 되었다. 내가 이 에피소드를 장황하게 설명하는 이유는 우리가 아무리 완벽한 계획을 짜고 철저한 실행을 거쳤다고 해서 미래의 불확실성이 100% 예측 가능성으로 바뀌지는 않는다는 점이다. 한 치 앞도 못 보는 인간이 내일을 예측한다는 것은 비과학적인 것이다. 내일 일은 아무도 몰라요 ! 어제 내 이웃 중 한 명은 사는 것이 너무 힘들어서 자살예방센터에 전화를 걸었다고 한다. 죽고 싶다는 마음은 자신의 앞날이 바뀌지 않을 것이란 확신 때문일 것이다. 하지만 미래란 예측 불가능한 세계일 뿐이다. 가장 완벽했던 조합의 옷걸이가 다음날이 되면 가장 형편없는 조합으로 바뀌듯이 인생도 그렇다. 가장 형편없는 조합으로 이루어진 내 불행의 요소가 언젠가는 행복으로 이어지는 교두보가 될 것이라 믿는다. 리처드 파인만은 미래의 불확정성을 다루는 학문인 양자역학에 대하여 "" 양자역학을 제대로 이해하고 있는 사람은 아무도 없다 "" 고 말했다. 인간도 마찬가지가 아닐까 ? 패션을 제대로 이해하고 있는 사람은 없다. 인간이란 숙명적으로 서로 엉망인 조합의 옷을 입는 존재일 뿐이다.  ",[],19,https://blog.naver.com/unheimlich1/222192547494
1,2021. 1. 1. 17:00,"        wish     2021 첫 위시글       눙이   ・  2021. 1. 1. 17:00   URL 복사  이웃추가  본문 기타 기능                      공유하기                   신고하기                 새해가 밝은 기념 !지난 한 해 고생한 나에게 선물해준다 생각하고고르는중인 위시템들 정리해보는 글입니다(◕‿◕✿)                    첫번째는 텔파 가방이건 사실 저번달부터 사고싶어서 공홈도 들락날락거려봤는데타이밍이안맞는건지ㅠㅠ 직구는 힘들더라구요                    크림색 스몰으로 사고싶어서 스토어팜이라도 뒤져봤는데스토어팜은 가품이 많은거같아요,,😭재고가 많은 것도 의심스럽고 가격도 쿠폰먹이면 확 저렴해져서정품인지 문의해봤더니 보증서 없는 정품이다 라고만 답변해주길래 급 구매버튼에서 브레이크 ㅠ직구만이 답인것인가,,흡                    두번째는 진짜 1년넘게 징하겤ㅋㅋㅋㅋ아직도 안샀냐는 소리들을정도인 아크네 베이커백솔직히 이정도 위시면 이미 샀어야하는데사고싶다 사야지 사고싶다 사야지 하면서도 막상 안사게되는거 나만 그런거 아니쟈나,,ㅎ,,얼마전에 매치스패션에서 너무싸게 파는거 보고난이후로 이건 공홈에 재고가 있어도 못사겠다ㅠㅡㅠ                    다음은 뒤늦게 꽂힌 르메르 카트리지백이에욯보면볼수록 귀엽고 아른거려 ㅠ                                          이건 진ㅉㅏ 잘멜거같은데..!                    이번엔 악세사리〰️비비안웨스트우드 페트라목걸이인데 색상이 조금 바뀐거같아서 알아보니까 리뉴얼되었다고 해요..!리뉴얼 전 버전이 더 좋긴한데 신형이나 구형이나 구하기가 넘 힘들다😭                    카드지갑도 바꿀때가 되어서 찾아보다가 눈에들어온 마르지엘라 로고바이폴드지갑                                수납공간이랑 크기가 딱 제가 쓰는 정도 메종마르지엘라는 왠지 흰색으로 써주고 싶은 마음에 ㅋㅋㅋㅋㅋ카드지갑중에서는 젤 사고싶어요!(아직까지는..!!!ㅋㅋㅋㅋ)                    나왔다 진짜 리얼 위시템,,,내가 어린이였다면 산타할아버지한테 이거 달라고했을거야ㅠ요즘 물량 많이 풀린거같더라구요 그래서 진짜 눈돌아갈뻔!문제는 일주일 하고 먼지쌓일까봐 확 결제못하겠다는거ㅠ                    갑분초코송이이름이 너무 귀여워섴ㅋㅋ하양송이 귀여워맛은핵노맛                    엄마가 보내준 이짤 친구들한테도 써먹었닼ㅋㅋㅋㅋㅋㅋㅋㅋㅋ아웃겨다른것도 많지만 제일 예쁜걸로다가 올려야즤 ㅎ아주미갬성〰️​2021년엔 눈새가 꺼져줘서 모두 행복한 일상을 되찾았음 좋겠슴니당🤍🤍       ",[],[],https://blog.naver.com/choisyzzz/222192606190
2,2021. 1. 1. 16:57,"        JeffGame     [JeffGame] 2021 맞이 덕질정리       망상이   ・  2021. 1. 1. 16:57   URL 복사  이웃추가  본문 기타 기능                      공유하기                   신고하기                         그러고 보면 이 모든 것이 2020년에 시작했군요. 처음엔 히쉬잇의 she 를 보고 오 이건 생각보다 괜찮은데?라고 생각했어요. ​​유튜브에 퀴어영화 드라마를 한번씩 검색해서 아무언어로 보다가 찾은 작품이라.. 귀하다고 생각했는데 어느날 재료들을 발견하고 어 얘네 또나오네 했죠.​​그래 그게 시작이었지..​2020 덕질 털털이 시작합니다             힘든 한해였다구        ​​​​         Loading... player_likesound_mutesound_mutesound_volume2sound_volume3 [x]Player Size:0 x 0Current Resolution:0PMax Abr Resolution:0PProtocol:hlsCurrent Bandwidth:Average Bandwidth:Buffer Health:Frame Drop Rate:0/0 도움말라이센스Video Statistic Version 4.29.4 (HLS)Build Date (2022/8/31)NAVER Corp.     동영상 인코딩 중입니다.5분 이상 소요될 수 있으며, 영상의 길이에 따라 소요 시간은 달라집니다.    Ingredients 16화 비하인드 (그냥 노래부르는 제프)    재생 수25 0      topleft rightbottom마우스를 드래그 하세요360° Video도움말 MULTI TRACK멀티트랙의 트랙별 영상은 우측 관련영상에서 볼 수 있습니다.선거광고 안내       음소거00:00 | 00:59 화질 선택 옵션자동     자동       144p       270p       360p       480p   화질  전체화면    00:00  00:12  00:24  00:35  00:47 광고정보 더보기초 후 SKIP초 후 재생SKIP광고 후 계속됩니다.SNS 공유소스 코드Band Twitter Facebook Blog CafeURL 주소복사HTML 소스544 x 306740 x 416936 x 5261280 x 720복사Flash 미지원으로 Object 코드 퍼가기 기능은 더 이상 지원되지않습니다.도움말 플레이어 URL 복사 레이어 닫기접기/펴기프린세스Ingredients 16화 비하인드 (그냥 노래부르는 제프)         손 흔드는 겜프리 귀엽다제프 노래는 항상 옳다         Loading... player_likesound_mutesound_mutesound_volume2sound_volume3 [x]Player Size:0 x 0Current Resolution:0PMax Abr Resolution:0PProtocol:hlsCurrent Bandwidth:Average Bandwidth:Buffer Health:Frame Drop Rate:0/0 도움말라이센스Video Statistic Version 4.29.4 (HLS)Build Date (2022/8/31)NAVER Corp.     동영상 인코딩 중입니다.5분 이상 소요될 수 있으며, 영상의 길이에 따라 소요 시간은 달라집니다.    Ingredients 12화 비하인드 ( 투닥투닥 )    재생 수39 0      topleft rightbottom마우스를 드래그 하세요360° Video도움말 MULTI TRACK멀티트랙의 트랙별 영상은 우측 관련영상에서 볼 수 있습니다.선거광고 안내       음소거00:00 | 00:59 화질 선택 옵션자동     자동       144p       270p       360p       480p   화질  전체화면    00:00  00:12  00:24  00:35  00:47 광고정보 더보기초 후 SKIP초 후 재생SKIP광고 후 계속됩니다.SNS 공유소스 코드Band Twitter Facebook Blog CafeURL 주소복사HTML 소스544 x 306740 x 416936 x 5261280 x 720복사Flash 미지원으로 Object 코드 퍼가기 기능은 더 이상 지원되지않습니다.도움말 플레이어 URL 복사 레이어 닫기접기/펴기Cr. Tictok - @matoei_7.Ingredients 12화 비하인드 ( 투닥투닥 )         투닥투닥 귀엽다​​​                                                                                                     ​처음 이들에게 입덕하고 페북 트위터 뒤져서 했던 사진들겜프리도 제프나 웃는 모습을 좋아하는데 꼭 화보나 홍보 사진은 멋진척을 하고 찍어서 독사진이 웃는 사진 찾는게 쉽지가 않아요. ​                                                                                                그래도 제프 사진은 팬들이 찍은 사진과 드라마 스틸컷합해서웃는 사진 잔뜩 모아둠 ㅎㅎ​​​  어제 올라온 Gameplay 하의 실종 컷 과 sns          Loading... player_likesound_mutesound_mutesound_volume2sound_volume3 [x]Player Size:0 x 0Current Resolution:0PMax Abr Resolution:0PProtocol:hlsCurrent Bandwidth:Average Bandwidth:Buffer Health:Frame Drop Rate:0/0 도움말라이센스Video Statistic Version 4.29.4 (HLS)Build Date (2022/8/31)NAVER Corp.     동영상 인코딩 중입니다.5분 이상 소요될 수 있으며, 영상의 길이에 따라 소요 시간은 달라집니다.    [Gameplayrb] 귀여운 겜플이    재생 수45 0      topleft rightbottom마우스를 드래그 하세요360° Video도움말 MULTI TRACK멀티트랙의 트랙별 영상은 우측 관련영상에서 볼 수 있습니다.선거광고 안내       음소거00:00 | 00:13 화질 선택 옵션자동     자동       144p       270p       360p       480p   화질  전체화면    00:00  00:03  00:05  00:08  00:11 광고정보 더보기초 후 SKIP초 후 재생SKIP광고 후 계속됩니다.SNS 공유소스 코드Band Twitter Facebook Blog CafeURL 주소복사HTML 소스544 x 306740 x 416936 x 5261280 x 720복사Flash 미지원으로 Object 코드 퍼가기 기능은 더 이상 지원되지않습니다.도움말 플레이어 URL 복사 레이어 닫기접기/펴기귀여워[Gameplayrb] 귀여운 겜플이 Cr. Pleng292531 긔여워귀여워 귀여으ㅓ 귀여워                     Jeff Satur: 과하다 과해            뭐..뭘본거야 나         black.vorames: 뭐야 !!!moei: 갭 차이😍😍😍😍😍​?? 사진 처음보고 너무 메놀랐네 ㅋㅋㅋㅋ근데 겜프ㄹ이 왤케 말랐어.. 그 와중에 손 발 큰거 좋다. ㅋㅋㅋ 근데 아마 반바지 입어서.. 그런거 같지만 ㅋㅋㅋㅋ하의실종 패션 오랜만이네요.. 새해맞이 섹시한 이미지를 어필하겠다는 건가..​​​​​         Loading... player_likesound_mutesound_mutesound_volume2sound_volume3 [x]Player Size:0 x 0Current Resolution:0PMax Abr Resolution:0PProtocol:hlsCurrent Bandwidth:Average Bandwidth:Buffer Health:Frame Drop Rate:0/0 도움말라이센스Video Statistic Version 4.29.4 (HLS)Build Date (2022/8/31)NAVER Corp.     동영상 인코딩 중입니다.5분 이상 소요될 수 있으며, 영상의 길이에 따라 소요 시간은 달라집니다.    [Gameplayrb] 겜프리와 킨포르쉐 작가님들의 새해 맞이    재생 수51 0      topleft rightbottom마우스를 드래그 하세요360° Video도움말 MULTI TRACK멀티트랙의 트랙별 영상은 우측 관련영상에서 볼 수 있습니다.선거광고 안내       음소거00:00 | 00:45 화질 선택 옵션자동     자동       144p       270p       360p       480p       720p  HD  화질  전체화면    00:00  00:09  00:18  00:27  00:36 광고정보 더보기초 후 SKIP초 후 재생SKIP광고 후 계속됩니다.SNS 공유소스 코드Band Twitter Facebook Blog CafeURL 주소복사HTML 소스544 x 306740 x 416936 x 5261280 x 720복사Flash 미지원으로 Object 코드 퍼가기 기능은 더 이상 지원되지않습니다.도움말 플레이어 URL 복사 레이어 닫기접기/펴기혀는 왜 내미는 건데 ㅋㅋㅋ[Gameplayrb] 겜프리와 킨포르쉐 작가님들의 새해 맞이         ​혀 색이 건강하네요 뭔지 모르겠지만 새해를 즐겁게 맞는 것 같은 겜플이😁😁​​​​​​             사이 좋은 와퍼 배우들        Loading... player_likesound_mutesound_mutesound_volume2sound_volume3 [x]Player Size:0 x 0Current Resolution:0PMax Abr Resolution:0PProtocol:hlsCurrent Bandwidth:Average Bandwidth:Buffer Health:Frame Drop Rate:0/0 도움말라이센스Video Statistic Version 4.29.4 (HLS)Build Date (2022/8/31)NAVER Corp.     동영상 인코딩 중입니다.5분 이상 소요될 수 있으며, 영상의 길이에 따라 소요 시간은 달라집니다.    [JeffGame] UNBAG!! 6화 비하인ㄷ,    재생 수47 0      topleft rightbottom마우스를 드래그 하세요360° Video도움말 MULTI TRACK멀티트랙의 트랙별 영상은 우측 관련영상에서 볼 수 있습니다.선거광고 안내       음소거00:00 | 00:37 화질 선택 옵션자동     자동       144p       270p       360p       480p       720p  HD  화질  전체화면    00:00  00:07  00:15  00:22  00:29 광고정보 더보기초 후 SKIP초 후 재생SKIP광고 후 계속됩니다.SNS 공유소스 코드Band Twitter Facebook Blog CafeURL 주소복사HTML 소스544 x 306740 x 416936 x 5261280 x 720복사Flash 미지원으로 Object 코드 퍼가기 기능은 더 이상 지원되지않습니다.도움말 플레이어 URL 복사 레이어 닫기접기/펴기노래부르는 겜프리 환호하는 제프, 춤바람난 제프 게임[JeffGame] UNBAG!! 6화 비하인ㄷ,         세상 사이 좋죠? 아주 장난꾸러기들이에요. 이렇게 잘 웃는데 왜 사진은 많이 안찍는 거야..?웃는 사진좀 많이 찍어줘..          Loading... player_likesound_mutesound_mutesound_volume2sound_volume3 [x]Player Size:0 x 0Current Resolution:0PMax Abr Resolution:0PProtocol:hlsCurrent Bandwidth:Average Bandwidth:Buffer Health:Frame Drop Rate:0/0 도움말라이센스Video Statistic Version 4.29.4 (HLS)Build Date (2022/8/31)NAVER Corp.     동영상 인코딩 중입니다.5분 이상 소요될 수 있으며, 영상의 길이에 따라 소요 시간은 달라집니다.    [JeffGame] 와퍼 여행 느무 이쁘다는 거지    재생 수28 0      topleft rightbottom마우스를 드래그 하세요360° Video도움말 MULTI TRACK멀티트랙의 트랙별 영상은 우측 관련영상에서 볼 수 있습니다.선거광고 안내       음소거00:00 | 00:43 화질 선택 옵션자동     자동       144p       270p       360p       480p   화질  전체화면    00:00  00:09  00:17  00:26  00:34 광고정보 더보기초 후 SKIP초 후 재생SKIP광고 후 계속됩니다.SNS 공유소스 코드Band Twitter Facebook Blog CafeURL 주소복사HTML 소스544 x 306740 x 416936 x 5261280 x 720복사Flash 미지원으로 Object 코드 퍼가기 기능은 더 이상 지원되지않습니다.도움말 플레이어 URL 복사 레이어 닫기접기/펴기보기 좋다는 거지.. ㄱ근데 나 이거 어서 퍼왔지 ㅋㅋㅋ ㅜㅜㅡ CR. 원작자 영상에 표기 영상 출저 와퍼오피셜[JeffGame] 와퍼 여행 느무 이쁘다는 거지          청량하다 ㅎ ​​이렇게 2020 마지막 덕질 정리 완료. ​내년에도 떡밥 많이 주시기를 ㅎㅎ ​​​​                 오늘 공개된 Gameplay가 부르는 재료들의 듬칫둠칫 OST 티저 음... 귀여우니 되었다. Jeff 작업실이니까 누가봐도 Jeff 같은 뒷모습은 제프겠죠? 심지어 음원도 제프 목소리죠? ㅋㅋ​​​                  ",[],4,https://blog.naver.com/san_i1002/222192604007
3,2021. 1. 1. 15:26,"        일상     2021년 롯데백화점 MVG 선정기준 / MVG-CROWN 선정됐어요 (1)       츄비   ・  2021. 1. 1. 15:26   URL 복사  이웃추가  본문 기타 기능                      공유하기                   신고하기                            츄하츄하-!모두 새해 복 많이 받으세요!그리고 부자되세요 >,<​이번 포스팅은 2021년 롯데백화점 MVG 선정기준 혜택에 대해 알아볼게요저는 올해 MVG-CROWN 등급으로 선정되었어요작년에 결혼준비를 롯데백화점에서 준비해서롯데웨딩부터 VIP 혜택까지 알차게 누렸어요그리고 올해는 MVG-C 선정!(삼성 가전 구매   양가 부모님 선물   그 밖의 Flex)​12월 30일쯤 롯백 창원점에서 안내 문자가 왔어요1/1은 새해 휴무1/2부터 정상 영업주차권 발급과 우수고객 등록이 가능해요저는 아직 선정안내장을 우편으로 받지 못했어요(우선, 우수고객 등록 신청은 어플로도 가능해요!)​                    ​*롯백 어플로 본인 등급 확인*​선정안내장은 우편으로 오지만앱에서 등급확인 및 신청을 할 수 있어요그 밖에 엘포인트, 모바일 영수증, 주차서비스, 모바일 상품권 관리등​저는 현재 대전에서 살고 있어요그렇다보니 자주가는 대전점으로 맞춤 혜택이나 알림이 자연스럽게 바뀌더라구요?!네, 대전가서도 열심히 썼습니다쇼핑 좋아 소비 좋아​상단에 있는 ""나의 등급은?"" 클릭하면 2020.01.01~2020.11.30일 기준으로 사용한 금액이 나오고 선정된 등급이 나와요!​총 누적 금액 4200만원결혼준비 아니였음 다신 못쓸 금액..많이 쓰긴 썼지..                                                  ​*어플신청*​우수고객 신청은 어플로도 가능해요기념일, 관심분야 설정 후 정보 수신 동의하면 끝5/23일 결혼기념일로 등록하고 싶었지만꿀밤이 예정일이 6/4일이라..4월 제생일로 지정했어요!​현재 커뮤니티룸 예약은 코로나때문에 불가해요리조트 예약은 가능해요!​  추가로우수 고객 어플 등록 신청 후 주소지로 수령받은 우편물에 동봉된 주차 교환권과 본인 신분증을 가지고 롯데백화점 방문하여 주차권을 발급 받으셔야해요!​** 보유 STAR는다음에 포스팅에 자세히 올릴 계획입니다.                                           ​*등급*​2021년 롯데백화점등급은 VIP부터 AVENUEL까지사용금액은 400만원 사용부터 1억원 사용 이상까지금액에 따라 나뉘는 등급들!아래 자세히 적어두었으니 참고해 주세요!​                  VIP400만원 이상 / 소속점 무료주차 일 3시간 / VIP BAR 이용 / 롯데카드 구매시 5% 할인 / 문화센터 20% 할인 / 롯데 제휴혜택​VIP 800만원 이상 / 소속점 무료주차 일 3시간 / VIP BAR 이용 / 롯데카드 구매시 7% 할인 한도 소진 시 5% 할인 / 문화센터 20% 할인 / 롯데 제휴혜택​MVG ACE1800만원 이상 (단 본점, 잠실점, 부산본점, 인천터미널점은 2000만원 이상) / 전점 무료주차 일 3시간 / 소속점 발렛파킹 이용 / 소속점 라운지 이용 / 명절 감사품 연 2회 / 롯데카드 구매시 10% 할인 / 문화센터 50% 할인 / 롯데 제휴혜택 / 해외백화점 VIP 서비스​MVG CROWN4000만원 이상 / 전점 무료주차 일 5시간 / 전점 발렛파킹 이용 / 전점 라운지 이용 / 롯데카드 구매시 10% 할인 / 스타멤버십 / 패션 명품지 정기구독 / 기념일 축하선물 / 문화센터 50% 할인 / 롯데 제휴혜택 / 해외백화점 VIP 서비스​MVG PRESTIGE6000만원 이상 / 전점 무료주차 종일 / 전점 발렛파킹 이용 / 전점 라운지 이용 / 롯데카드 구매시 10% 할인 / 스타멤버십 / 패션 명품지 정기구독 / 기념일 축하선물 / 문화센터 50% 할인 / 롯데 제휴혜택 / 해외백화점 VIP 서비스​LENITH1억원 이상 / 전점 무료주차 종일 / 전점 발렛파킹 이용 / 전점 라운지 이용 / 퍼스널 쇼핑 서비스 / 롯데카드 구매시 10% 할인 / 스타멤버십 / 패션 명품지 정기구독 / 기념일 축하선물 / 문화센터 50% 할인 / 롯데 제휴혜택 / 해외백화점 VIP 서비스​AVENUEL자체 기준 선정 / 전점 무료주차 종일 / 전점 발렛파킹 이용 / 전점 라운지 이용 / 퍼스널 쇼핑 서비스 / 롯데카드 구매시 10% 할인 / 스타멤버십 / 패션 명품지 정기구독 / 기념일 축하선물 / 문화센터 50% 할인 / 롯데 제휴혜택 / 해외백화점 VIP 서비스                                                   ​*CROWN 등급 혜택*​저는 작년 4월부터 11월까지 상시 VIP 등급으로 쭉 있다가 올해부터는 CROWN 등급 3단계 업업업 했어요 ! ​VIP랑 다른 혜택은바가 아닌 라운지 이용가능,발렛파킹롯데카드 구매시 10% 할인세가지 혜택이 젤 큰 거 같아요!이제 차키만 드리면 발렛 해주시나요?>,<​코시국 없어지면각 지점별 MVG 라운지 투어도 가고싶어요(MVG - A등급은 해당지점 라운지, 발렛파킹만 가능하지만, C등급은 전지점 라운지, 발렛파킹 가능해요)태교나 육아로 백화점 문센 등록해서 누리고 싶은데 코로나 때문에 프로그램이 많이 단축되거나 중단된 거 같아요ㅠ.ㅠ코로나 끝나고 마스크 없이 문센도 가고 편하게 쇼핑하는 그날이 오겠죠?..​                                ​다음 포스팅에서는 스타멤버십에 대해 자세히 공유해 드릴게요!그리고 우편물을 수령하고 추가 공유드릴 내용이 있다면 포스팅할게요! 찡긋(MVG에 진심인 편)​2021년 모두 부자되는 돈 길만 걸으시길 바래요!!그리고 항상 건강하세요다음 포스팅에서 봐요 츄바 츄바 - ❤️​              2021년 롯데백화점 MVG 보유 STAR 서비스 바우처 정보 공유해요! (2) ​츄하 츄하 -!2021년 롯데백화점 MVG 보유 STAR 포인트 서비스 바우처 공유 포스팅입니다!​MVG... m.blog.naver.com                 롯데백화점 VIP Bar 후기 츄하 츄하!!❤️안녕하세요롯데백화점 VIP Bar 포스팅을 시작하겠습니다​저는 웨딩 준비를 롯데백화점... m.blog.naver.com            ​       ",[],20,https://blog.naver.com/ajs7795/222192542424
4,2021. 1. 1. 13:48,        블랙패션코디     [올블랙코디] 주인장의 코디 by theblackstudio       kahntata   ・  2021. 1. 1. 13:48   URL 복사  이웃추가  본문 기타 기능                      공유하기                   신고하기                 @theblackstudio_​오늘은 주인장의 올블랙 코디​블랙목폴라에 알파인더스트릿 MA1자켓 착용했습니다​#더블랙스튜디오#theblackstudio #올블랙#블랙코디#블랙패션성애자 #오늘은주인장#알파인더스트리 #목폴라#ma1jacket #미니멀룩#데일리룩#dailylookhttps://www.instagram.com/p/CJXKQQ6B2mt/?igshid=ehrz4kjh51n9               ,[],[],https://blog.naver.com/kahntata/222192481174
5,2021. 1. 1. 23:08,"        남성패션     오메가 문워치 프로페셔널 스피드마스터 리뷰(OMEGA Moonwatch Speedmaster)       호룩스   ・  2021. 1. 1. 23:08   URL 복사  이웃추가  본문 기타 기능  지도로 보기      전체지도지도닫기                        공유하기                   신고하기            위치오메가 현대백화점판교점          안녕하세요. 블로거 호룩스입니다!오늘은 시계 브랜드 오메가(OMEGA)의 상징적 모델 오메가 문워치 프로페셔널 스피드마스터(OMEGA Moonwatch Speedmaster)를 소개드립니다 :)         인류가 달에서 착용한 최초의 시계OMEGA 문워치 스피드마스터          오메가 스피드 마스터는 인류 최초로 달에 착륙한 아폴로 11호의 사령관 닐 암스트롱이 착용했던 시계로, 문워치라는 명칭은 그 이후 인류 달 착륙에 대한 기념과 오메가의 기술력을 높이 평가하며 붙은 애칭이며, 현재는 공식 판매 제품명 오메가 문워치 스피드마스터 프로페셔널에 인용되어 불리고 있습니다.             아폴로 11호 발사 당시 오메가 문워치 스피드마스터의 모습         무중력의 우주와 달에서 사용해야했기 때문에, 반자동 무브먼트가 아닌 클래식 수동 와인딩 무브먼트를 채택하여 제작되었으며, 수동으로 태엽을 끝까지 다 감았을 때, 48시간동안 시계가 작동합니다. 지금까지도 NASA 우주비행사들이 달에서 착용했던 타임피스와 유사한 방식으로 기동되고 있으며, 오메가 문워치 스피드마스터 프로페셔널은 지금까지도 NASA에서 인증한 유일한 선외 활동용 시계(EVA)의 자리를 지키고 있다고 합니다.             오메가 문워치 스피드마스터 무브먼트 칼리버 1863의 모습        OMEGA 대표 모델 다운 패키징문워치 스피드마스터 기프트 패키지          오메가 문워치 스피드마스터의 기프트 패키지는 큰 박스 사이즈감과 무게감을 자랑합니다. 제품 작동에 대해 설명하는 책자와 제품 관리를 위한 매뉴얼, 시리얼 카드가 동봉되어 있습니다.             오메가 문워치 스피드마스터 패키지 1            오메가 문워치 스피드마스터 패키지 2            오메가 문워치 스피드마스터 패키지 3            오메가 문워치 스피드마스터 패키지 4         매뉴얼 외에도 용도를 알 수 없는 스피드 마스터 메탈 플레이트와 스피드 마스터용 루페(소형 돋보기), NATO 스트랩과 스트랩 교체 도구 등이 동봉되어 있습니다.             오메가 문워치 스피드마스터 프로페셔널         오메가 문워치의 경우 운모 글라스 제품과 사파이어 글라스 제품이 발매했습니다. 저는 글라스 관리가 수월한 사파이어 글라스 제품을 구매하였습니다. 브레이슬릿 제품이기 때문에 캐쥬얼, 정장 등 모든 룩에 잘 어울리며, 데일리 시계로 부담 없이 착용 가능합니다.             오메가 문워치 스피드마스터 착용샷         위 사진처럼 그레이 컬러 후드와 데님과 매치해도 무난하게 잘 어울리는 모습을 보여줍니다. 또한 메탈 베이스의 시계이기 때문에 땀이나 오염, 외부 충격에 강한편이기에, 데일리 시계로 부담 없이 착용이 가능합니다. 헤리티지와 클래식을 갖춘 데일리 시계를 찾고 계신분들께 오메가 문워치 스피드마스터 제품을 추천드립니다.​ 여러분의 패션 라이프에 조금이나마 참고와 도움이 되길 진심으로 바랍니다. 감사합니다 :)​#오메가 #오메가문와치 #오메가문워치#오메가스피드마스터 #오메가문워치스피드마스터#사파이어글라스 #OMEGA#OMEGASPEEDMASTER #OMEGAMOONWATCH#문워치프로페셔널 #OMEGA문워치#OMEGA문워치스피드마스터#OMEGA문워치프로페셔널#남자시계 #남자시계추천#데일리워치 #데일리시계#남자데일리워치 #남자데일리시계#데일리시계추천 #데일리워치추천       ",[],7,https://blog.naver.com/holooks/222193011439
